match_id,date,timestamp,season,round,venue,city,referee,status,status_short,league,country,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,match_finished
902992,2021-08-21 00:00:00+00:00,1629500400,2021,Regular Season - 3,Estádio Municipal de Arouca,Arouca,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Arouca,Guimaraes,8411,4698,2,0,2,0,2,0,True
903000,2021-08-22 00:00:00+00:00,1629586800,2021,Regular Season - 4,Estádio de Maritimo,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Casa Pia,6183,5124,0,0,0,0,0,0,True
903002,2021-08-23 00:00:00+00:00,1629673200,2021,Regular Season - 4,Estádio de Guimaraes,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Estrela,4698,4243,0,0,0,0,0,0,True
903005,2021-08-23 00:00:00+00:00,1629673200,2021,Regular Season - 4,Estádio de Farense,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Farense,GIL Vicente,4508,3339,1,0,1,0,1,0,True
903004,2021-08-24 00:00:00+00:00,1629759600,2021,Regular Season - 4,Estádio do Dragão,Porto,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Nacional,5942,5408,2,0,1,0,2,0,True
903001,2021-08-25 00:00:00+00:00,1629846000,2021,Regular Season - 4,Estádio António Coimbra da Mota,Estoril,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estoril,Pacos Ferreira,1527,6850,0,0,0,0,0,0,True
902998,2021-08-26 00:00:00+00:00,1629932400,2021,Regular Season - 4,Estádio de Moreirense,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Chaves,5225,9926,1,0,0,0,1,0,True
903003,2021-08-26 00:00:00+00:00,1629932400,2021,Regular Season - 4,Estádio Municipal de Arouca,Arouca,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Arouca,Portimonense,8411,8732,2,0,1,0,2,0,True
902999,2021-08-27 00:00:00+00:00,1630018800,2021,Regular Season - 4,Estádio do Sport Lisboa e Benfica,Lisboa,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Benfica,Famalicao,3056,3451,0,0,0,0,0,0,True
902997,2021-08-28 00:00:00+00:00,1630105200,2021,Regular Season - 4,Estádio de AVS,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,AVS,Boavista,5289,7048,0,0,0,0,0,0,True
903011,2021-08-29 00:00:00+00:00,1630191600,2021,Regular Season - 5,Estádio do Dragão,Porto,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Boavista,5942,7048,1,0,0,0,1,0,True
903009,2021-08-30 00:00:00+00:00,1630278000,2021,Regular Season - 5,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Chaves,Guimaraes,9926,4698,1,0,1,0,1,0,True
903012,2021-08-31 00:00:00+00:00,1630364400,2021,Regular Season - 5,Estádio António Coimbra da Mota,Estoril,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Estoril,Famalicao,1527,3451,0,0,0,0,0,0,True
903014,2021-08-31 00:00:00+00:00,1630364400,2021,Regular Season - 5,Estádio Cidade de Barcelos,Barcelos,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Moreirense,3339,5225,0,0,0,0,0,0,True
903006,2021-08-31 00:00:00+00:00,1630364400,2021,Regular Season - 5,Estádio de Nacional,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Nacional,AVS,5408,5289,0,0,0,0,0,0,True
903013,2021-09-01 00:00:00+00:00,1630450800,2021,Regular Season - 5,Estádio de Estrela,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Estrela,Benfica,4243,3056,0,0,0,0,0,0,True
903010,2021-09-04 00:00:00+00:00,1630710000,2021,Regular Season - 5,Estádio de Farense,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Farense,Casa Pia,4508,5124,1,1,1,1,1,1,True
903007,2021-09-04 00:00:00+00:00,1630710000,2021,Regular Season - 5,Estádio de Maritimo,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Pacos Ferreira,6183,6850,1,0,1,0,1,0,True
903008,2021-09-04 00:00:00+00:00,1630710000,2021,Regular Season - 5,Estádio Municipal de Portimão,Portimão,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Arouca,8732,8411,0,0,0,0,0,0,True
903023,2021-09-06 00:00:00+00:00,1630882800,2021,Regular Season - 6,Estádio de Maritimo,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Maritimo,AVS,6183,5289,0,0,0,0,0,0,True
903020,2021-09-07 00:00:00+00:00,1630969200,2021,Regular Season - 6,Estádio Municipal de Portimão,Portimão,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Farense,8732,4508,0,0,0,0,0,0,True
903015,2021-09-08 00:00:00+00:00,1631055600,2021,Regular Season - 6,Estádio de Nacional,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Nacional,Famalicao,5408,3451,0,1,0,0,0,1,True
903021,2021-09-08 00:00:00+00:00,1631055600,2021,Regular Season - 6,Estádio Nacional,Jamor,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Arouca,5124,8411,0,1,0,1,0,1,True
903019,2021-09-10 00:00:00+00:00,1631228400,2021,Regular Season - 6,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Chaves,Estoril,9926,1527,0,0,0,0,0,0,True
903017,2021-09-11 00:00:00+00:00,1631314800,2021,Regular Season - 6,Estádio de Estrela,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Estrela,Pacos Ferreira,4243,6850,0,0,0,0,0,0,True
903018,2021-09-11 00:00:00+00:00,1631314800,2021,Regular Season - 6,Estádio do Sport Lisboa e Benfica,Lisboa,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Benfica,FC Porto,3056,5942,0,0,0,0,0,0,True
903022,2021-09-11 00:00:00+00:00,1631314800,2021,Regular Season - 6,Estádio de Guimaraes,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Boavista,4698,7048,1,0,1,0,1,0,True
903016,2021-09-11 00:00:00+00:00,1631314800,2021,Regular Season - 6,Estádio de Moreirense,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Moreirense,GIL Vicente,5225,3339,2,0,2,0,2,0,True
903026,2021-09-12 00:00:00+00:00,1631401200,2021,Regular Season - 7,Estádio do Bessa Século XXI,Porto,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,Arouca,7048,8411,0,0,0,0,0,0,True
903025,2021-09-13 00:00:00+00:00,1631487600,2021,Regular Season - 7,Estádio António Coimbra da Mota,Estoril,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estoril,Moreirense,1527,5225,0,1,0,1,0,1,True
903032,2021-09-14 00:00:00+00:00,1631574000,2021,Regular Season - 7,Estádio de Estrela,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Estrela,FC Porto,4243,5942,0,0,0,0,0,0,True
903029,2021-09-15 00:00:00+00:00,1631660400,2021,Regular Season - 7,Estádio de Farense,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Farense,Guimaraes,4508,4698,0,1,0,1,0,1,True
903030,2021-09-15 00:00:00+00:00,1631660400,2021,Regular Season - 7,Estádio Municipal de Portimão,Portimão,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Benfica,8732,3056,1,0,0,0,1,0,True
903027,2021-09-17 00:00:00+00:00,1631833200,2021,Regular Season - 7,Estádio Nacional,Jamor,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Pacos Ferreira,5124,6850,0,0,0,0,0,0,True
903024,2021-09-17 00:00:00+00:00,1631833200,2021,Regular Season - 7,Estádio de AVS,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,AVS,Famalicao,5289,3451,0,0,0,0,0,0,True
903028,2021-09-17 00:00:00+00:00,1631833200,2021,Regular Season - 7,Estádio Cidade de Barcelos,Barcelos,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Maritimo,3339,6183,1,0,0,0,1,0,True
903031,2021-09-18 00:00:00+00:00,1631919600,2021,Regular Season - 7,Estádio de Nacional,Portugal,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Nacional,Chaves,5408,9926,0,0,0,0,0,0,True
903034,2021-09-19 00:00:00+00:00,1632006000,2021,Regular Season - 8,Estádio Nacional,Jamor,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Maritimo,5124,6183,0,0,0,0,0,0,True
903039,2021-09-19 00:00:00+00:00,1632006000,2021,Regular Season - 8,Estádio António Coimbra da Mota,Estoril,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Estoril,FC Porto,1527,5942,2,2,1,1,2,2,True
903037,2021-09-20 00:00:00+00:00,1632092400,2021,Regular Season - 8,Estádio de Estrela,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Estrela,GIL Vicente,4243,3339,0,0,0,0,0,0,True
903036,2021-09-21 00:00:00+00:00,1632178800,2021,Regular Season - 8,Estádio do Bessa Século XXI,Porto,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Boavista,Famalicao,7048,3451,0,0,0,0,0,0,True
903033,2021-09-22 00:00:00+00:00,1632265200,2021,Regular Season - 8,Estádio Municipal de Arouca,Arouca,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Arouca,Benfica,8411,3056,1,1,0,0,1,1,True
903038,2021-09-22 00:00:00+00:00,1632265200,2021,Regular Season - 8,Estádio de Farense,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Farense,Nacional,4508,5408,0,0,0,0,0,0,True
903035,2021-09-23 00:00:00+00:00,1632351600,2021,Regular Season - 8,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Chaves,AVS,9926,5289,0,0,0,0,0,0,True
903040,2021-09-23 00:00:00+00:00,1632351600,2021,Regular Season - 8,Estádio de Moreirense,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Guimaraes,5225,4698,1,0,0,0,1,0,True
903041,2021-09-24 00:00:00+00:00,1632438000,2021,Regular Season - 8,Estádio Municipal de Portimão,Portimão,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Pacos Ferreira,8732,6850,0,1,0,0,0,1,True
903042,2021-09-26 00:00:00+00:00,1632610800,2021,Regular Season - 9,Estádio de AVS,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,AVS,Portimonense,5289,8732,1,0,0,0,1,0,True
903047,2021-09-27 00:00:00+00:00,1632697200,2021,Regular Season - 9,Estádio de Moreirense,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Nacional,5225,5408,0,0,0,0,0,0,True
903045,2021-09-27 00:00:00+00:00,1632697200,2021,Regular Season - 9,Estádio António Coimbra da Mota,Estoril,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Estoril,Guimaraes,1527,4698,0,0,0,0,0,0,True
903049,2021-09-28 00:00:00+00:00,1632783600,2021,Regular Season - 9,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Chaves,Benfica,9926,3056,0,0,0,0,0,0,True
903046,2021-09-29 00:00:00+00:00,1632870000,2021,Regular Season - 9,Estádio do Dragão,Porto,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Estrela,5942,4243,0,0,0,0,0,0,True
903050,2021-09-29 00:00:00+00:00,1632870000,2021,Regular Season - 9,Estádio de Farense,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Farense,Arouca,4508,8411,0,0,0,0,0,0,True
903043,2021-10-01 00:00:00+00:00,1633042800,2021,Regular Season - 9,Estádio de Pacos Ferreira,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Famalicao,6850,3451,0,0,0,0,0,0,True
903048,2021-10-02 00:00:00+00:00,1633129200,2021,Regular Season - 9,Estádio Cidade de Barcelos,Barcelos,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Boavista,3339,7048,0,0,0,0,0,0,True
903044,2021-10-02 00:00:00+00:00,1633129200,2021,Regular Season - 9,Estádio Nacional,Jamor,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Maritimo,5124,6183,0,0,0,0,0,0,True
903052,2021-10-03 00:00:00+00:00,1633215600,2021,Regular Season - 10,Estádio Cidade de Barcelos,Barcelos,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Benfica,3339,3056,0,1,0,0,0,1,True
903059,2021-10-04 00:00:00+00:00,1633302000,2021,Regular Season - 10,Estádio de Estrela,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estrela,Pacos Ferreira,4243,6850,0,0,0,0,0,0,True
903056,2021-10-04 00:00:00+00:00,1633302000,2021,Regular Season - 10,Estádio de Farense,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Farense,FC Porto,4508,5942,0,1,0,0,0,1,True
903057,2021-10-05 00:00:00+00:00,1633388400,2021,Regular Season - 10,Estádio de Nacional,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Nacional,Portimonense,5408,8732,0,0,0,0,0,0,True
903054,2021-10-06 00:00:00+00:00,1633474800,2021,Regular Season - 10,Estádio Nacional,Jamor,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Boavista,5124,7048,0,1,0,0,0,1,True
903055,2021-10-06 00:00:00+00:00,1633474800,2021,Regular Season - 10,Estádio de Moreirense,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Guimaraes,5225,4698,0,1,0,1,0,1,True
903058,2021-10-08 00:00:00+00:00,1633647600,2021,Regular Season - 10,Estádio de AVS,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,AVS,Famalicao,5289,3451,0,1,0,0,0,1,True
903051,2021-10-09 00:00:00+00:00,1633734000,2021,Regular Season - 10,Estádio de Maritimo,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Estoril,6183,1527,0,0,0,0,0,0,True
903053,2021-10-09 00:00:00+00:00,1633734000,2021,Regular Season - 10,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Chaves,Arouca,9926,8411,1,1,1,1,1,1,True
903066,2021-10-10 00:00:00+00:00,1633820400,2021,Regular Season - 11,Estádio do Bessa Século XXI,Porto,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,Pacos Ferreira,7048,6850,1,0,0,0,1,0,True
903060,2021-10-11 00:00:00+00:00,1633906800,2021,Regular Season - 11,Estádio Municipal de Arouca,Arouca,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Arouca,Guimaraes,8411,4698,0,0,0,0,0,0,True
903061,2021-10-11 00:00:00+00:00,1633906800,2021,Regular Season - 11,Estádio Cidade de Barcelos,Barcelos,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Farense,3339,4508,0,0,0,0,0,0,True
903068,2021-10-11 00:00:00+00:00,1633906800,2021,Regular Season - 11,Estádio do Sport Lisboa e Benfica,Lisboa,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Benfica,Estrela,3056,4243,0,0,0,0,0,0,True
903065,2021-10-11 00:00:00+00:00,1633906800,2021,Regular Season - 11,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Chaves,Estoril,9926,1527,0,1,0,0,0,1,True
903062,2021-10-13 00:00:00+00:00,1634079600,2021,Regular Season - 11,Estádio de Nacional,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Nacional,Casa Pia,5408,5124,0,0,0,0,0,0,True
903063,2021-10-14 00:00:00+00:00,1634166000,2021,Regular Season - 11,Estádio de AVS,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,AVS,Maritimo,5289,6183,0,0,0,0,0,0,True
903067,2021-10-14 00:00:00+00:00,1634166000,2021,Regular Season - 11,Estádio do Dragão,Porto,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Moreirense,5942,5225,0,0,0,0,0,0,True
903064,2021-10-16 00:00:00+00:00,1634338800,2021,Regular Season - 11,Estádio Municipal de Portimão,Portimão,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Famalicao,8732,3451,0,2,0,1,0,2,True
903075,2021-10-17 00:00:00+00:00,1634425200,2021,Regular Season - 12,Estádio Municipal de Arouca,Arouca,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Arouca,Casa Pia,8411,5124,1,0,0,0,1,0,True
903071,2021-10-18 00:00:00+00:00,1634511600,2021,Regular Season - 12,Estádio do Bessa Século XXI,Porto,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Boavista,Chaves,7048,9926,0,2,0,1,0,2,True
903076,2021-10-20 00:00:00+00:00,1634684400,2021,Regular Season - 12,Estádio de Estrela,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Estrela,Portimonense,4243,8732,1,2,1,2,1,2,True
903077,2021-10-20 00:00:00+00:00,1634684400,2021,Regular Season - 12,Estádio de Moreirense,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Pacos Ferreira,5225,6850,0,0,0,0,0,0,True
903073,2021-10-21 00:00:00+00:00,1634770800,2021,Regular Season - 12,Estádio de Farense,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Farense,GIL Vicente,4508,3339,0,0,0,0,0,0,True
903074,2021-10-21 00:00:00+00:00,1634770800,2021,Regular Season - 12,Estádio de Maritimo,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Maritimo,AVS,6183,5289,0,0,0,0,0,0,True
903070,2021-10-22 00:00:00+00:00,1634857200,2021,Regular Season - 12,Estádio do Sport Lisboa e Benfica,Lisboa,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Benfica,Famalicao,3056,3451,1,1,1,0,1,1,True
903069,2021-10-23 00:00:00+00:00,1634943600,2021,Regular Season - 12,Estádio de Nacional,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Nacional,Guimaraes,5408,4698,1,0,0,0,1,0,True
903072,2021-10-23 00:00:00+00:00,1634943600,2021,Regular Season - 12,Estádio António Coimbra da Mota,Estoril,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Estoril,FC Porto,1527,5942,0,0,0,0,0,0,True
903084,2021-10-25 00:00:00+00:00,1635116400,2021,Regular Season - 13,Estádio do Sport Lisboa e Benfica,Lisboa,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Benfica,Portimonense,3056,8732,0,1,0,1,0,1,True
903086,2021-10-25 00:00:00+00:00,1635116400,2021,Regular Season - 13,Estádio de Guimaraes,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,GIL Vicente,4698,3339,0,0,0,0,0,0,True
903081,2021-10-25 00:00:00+00:00,1635116400,2021,Regular Season - 13,Estádio de Farense,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Farense,Moreirense,4508,5225,0,0,0,0,0,0,True
903082,2021-10-25 00:00:00+00:00,1635116400,2021,Regular Season - 13,Estádio António Coimbra da Mota,Estoril,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Estoril,Famalicao,1527,3451,0,0,0,0,0,0,True
903085,2021-10-26 00:00:00+00:00,1635202800,2021,Regular Season - 13,Estádio de Nacional,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Nacional,Casa Pia,5408,5124,1,0,0,0,1,0,True
903083,2021-10-26 00:00:00+00:00,1635202800,2021,Regular Season - 13,Estádio do Dragão,Porto,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Estrela,5942,4243,1,2,1,1,1,2,True
903080,2021-10-26 00:00:00+00:00,1635202800,2021,Regular Season - 13,Estádio de Pacos Ferreira,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Chaves,6850,9926,1,0,1,0,1,0,True
903079,2021-10-28 00:00:00+00:00,1635375600,2021,Regular Season - 13,Estádio do Bessa Século XXI,Porto,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,AVS,7048,5289,3,0,3,0,3,0,True
903078,2021-10-29 00:00:00+00:00,1635462000,2021,Regular Season - 13,Estádio Municipal de Arouca,Arouca,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Arouca,Maritimo,8411,6183,0,0,0,0,0,0,True
903093,2021-10-31 00:00:00+00:00,1635634800,2021,Regular Season - 14,Estádio de Nacional,Portugal,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Nacional,Chaves,5408,9926,0,0,0,0,0,0,True
903087,2021-11-01 00:00:00+00:00,1635724800,2021,Regular Season - 14,Estádio de Moreirense,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Benfica,5225,3056,1,0,1,0,1,0,True
903091,2021-11-01 00:00:00+00:00,1635724800,2021,Regular Season - 14,Estádio de Famalicao,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Famalicao,GIL Vicente,3451,3339,1,0,0,0,1,0,True
903094,2021-11-02 00:00:00+00:00,1635811200,2021,Regular Season - 14,Estádio do Dragão,Porto,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Casa Pia,5942,5124,2,0,1,0,2,0,True
903095,2021-11-03 00:00:00+00:00,1635897600,2021,Regular Season - 14,Estádio Municipal de Portimão,Portimão,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Guimaraes,8732,4698,1,0,1,0,1,0,True
903089,2021-11-05 00:00:00+00:00,1636070400,2021,Regular Season - 14,Estádio de Pacos Ferreira,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Arouca,6850,8411,0,0,0,0,0,0,True
903088,2021-11-06 00:00:00+00:00,1636156800,2021,Regular Season - 14,Estádio de Farense,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Farense,Estoril,4508,1527,1,1,0,0,1,1,True
903090,2021-11-06 00:00:00+00:00,1636156800,2021,Regular Season - 14,Estádio de AVS,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,AVS,Boavista,5289,7048,0,0,0,0,0,0,True
903092,2021-11-06 00:00:00+00:00,1636156800,2021,Regular Season - 14,Estádio de Estrela,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Estrela,Maritimo,4243,6183,1,0,0,0,1,0,True
903098,2021-11-07 00:00:00+00:00,1636243200,2021,Regular Season - 15,Estádio do Sport Lisboa e Benfica,Lisboa,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Benfica,Farense,3056,4508,1,0,1,0,1,0,True
903103,2021-11-08 00:00:00+00:00,1636329600,2021,Regular Season - 15,Estádio de AVS,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,AVS,Nacional,5289,5408,0,0,0,0,0,0,True
903097,2021-11-09 00:00:00+00:00,1636416000,2021,Regular Season - 15,Estádio Municipal de Portimão,Portimão,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Estrela,8732,4243,2,0,2,0,2,0,True
903099,2021-11-09 00:00:00+00:00,1636416000,2021,Regular Season - 15,Estádio do Bessa Século XXI,Porto,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Boavista,Famalicao,7048,3451,0,0,0,0,0,0,True
903101,2021-11-10 00:00:00+00:00,1636502400,2021,Regular Season - 15,Estádio António Coimbra da Mota,Estoril,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Estoril,Guimaraes,1527,4698,0,0,0,0,0,0,True
903100,2021-11-10 00:00:00+00:00,1636502400,2021,Regular Season - 15,Estádio Cidade de Barcelos,Barcelos,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Chaves,3339,9926,0,0,0,0,0,0,True
903096,2021-11-10 00:00:00+00:00,1636502400,2021,Regular Season - 15,Estádio Nacional,Jamor,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,FC Porto,5124,5942,1,2,1,1,1,2,True
903102,2021-11-13 00:00:00+00:00,1636761600,2021,Regular Season - 15,Estádio de Moreirense,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Maritimo,5225,6183,2,0,2,0,2,0,True
903104,2021-11-13 00:00:00+00:00,1636761600,2021,Regular Season - 15,Estádio de Pacos Ferreira,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Arouca,6850,8411,0,0,0,0,0,0,True
903111,2021-11-14 00:00:00+00:00,1636848000,2021,Regular Season - 16,Estádio de Famalicao,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Famalicao,FC Porto,3451,5942,1,1,0,0,1,1,True
903108,2021-11-15 00:00:00+00:00,1636934400,2021,Regular Season - 16,Estádio de Maritimo,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Estrela,6183,4243,1,0,1,0,1,0,True
903106,2021-11-16 00:00:00+00:00,1637020800,2021,Regular Season - 16,Estádio do Sport Lisboa e Benfica,Lisboa,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Benfica,Estoril,3056,1527,1,0,0,0,1,0,True
903107,2021-11-16 00:00:00+00:00,1637020800,2021,Regular Season - 16,Estádio de Guimaraes,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Farense,4698,4508,0,0,0,0,0,0,True
903105,2021-11-17 00:00:00+00:00,1637107200,2021,Regular Season - 16,Estádio de Pacos Ferreira,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Chaves,6850,9926,0,1,0,0,0,1,True
903110,2021-11-17 00:00:00+00:00,1637107200,2021,Regular Season - 16,Estádio de Moreirense,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Boavista,5225,7048,1,0,0,0,1,0,True
903109,2021-11-19 00:00:00+00:00,1637280000,2021,Regular Season - 16,Estádio Municipal de Arouca,Arouca,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Arouca,GIL Vicente,8411,3339,0,0,0,0,0,0,True
903112,2021-11-19 00:00:00+00:00,1637280000,2021,Regular Season - 16,Estádio Nacional,Jamor,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,AVS,5124,5289,1,0,1,0,1,0,True
